Order ID,Order Date,ProductID,Quantity Ordered,customer_id
183762,4/16/2019 7:06,1,1,11
185491,4/16/2019 7:10,75,1,77
192450,4/16/2019 7:11,66,1,95
192450,4/16/2019 7:11,83,1,41
187798,4/16/2019 7:12,42,1,60
186319,4/16/2019 7:16,35,1,93
179597,4/16/2019 7:18,64,1,41
190524,4/16/2019 7:22,25,1,35
178645,4/16/2019 7:35,39,1,64
190593,4/16/2019 7:40,65,1,80
185165,4/16/2019 7:42,21,2,82
185045,4/16/2019 7:52,51,1,48
180161,4/16/2019 7:56,39,1,56
180161,4/16/2019 7:56,81,1,89
183358,4/16/2019 7:58,49,1,5
185264,4/16/2019 8:09,75,1,62
181119,4/16/2019 8:17,19,1,3
179403,4/16/2019 8:18,14,1,83
178328,4/16/2019 8:18,37,1,91
185148,4/16/2019 8:21,38,1,8
181416,4/16/2019 8:26,98,1,20
190010,4/16/2019 8:38,48,1,97
178334,4/16/2019 8:39,23,2,26
182373,4/16/2019 8:42,78,1,36
192877,4/16/2019 8:42,31,1,8
192880,4/16/2019 8:42,89,1,84
189178,4/16/2019 8:46,85,1,51
193885,4/16/2019 8:47,61,1,55
180085,4/16/2019 8:49,42,1,48
192828,4/16/2019 8:49,70,1,3
178203,4/16/2019 8:49,22,1,26
193316,4/16/2019 8:51,77,1,34
190104,4/16/2019 8:54,28,1,74
184030,4/16/2019 8:54,6,1,54
180477,4/16/2019 8:58,22,1,17
187712,4/16/2019 9:01,94,1,98
182228,4/16/2019 9:02,80,1,59
183655,4/16/2019 9:04,25,1,88
184788,4/16/2019 9:05,61,1,64
191674,4/16/2019 9:05,56,1,35
181206,4/16/2019 9:07,72,1,37
190141,4/16/2019 9:09,24,1,60
189826,4/16/2019 9:16,34,1,31
186392,4/16/2019 9:20,14,1,1
192356,4/16/2019 9:21,48,1,74
192937,4/16/2019 9:23,90,1,52
191093,4/16/2019 9:26,39,2,28
185848,4/16/2019 9:38,36,1,54
182785,4/16/2019 9:44,42,2,70
192619,4/16/2019 9:49,3,1,23
177786,4/16/2019 9:50,82,1,36
180056,4/16/2019 9:52,16,1,32
191341,4/16/2019 9:53,70,1,62
189224,4/16/2019 9:55,24,1,78
177669,4/16/2019 9:56,66,1,73
180184,4/16/2019 9:57,30,1,5
189280,4/16/2019 9:57,100,1,83
187116,4/16/2019 9:58,20,1,4
177887,4/16/2019 10:00,72,1,9
181324,4/16/2019 10:01,7,1,17
190406,4/16/2019 10:02,30,1,24
189864,4/16/2019 10:04,19,1,2
181280,4/16/2019 10:11,89,1,93
193867,4/16/2019 10:11,43,1,95
182138,4/16/2019 10:12,62,2,36
190535,4/16/2019 10:13,13,1,96
181682,4/16/2019 10:15,74,1,86
178331,4/16/2019 10:16,31,1,11
183425,4/16/2019 10:17,7,1,58
186610,4/16/2019 10:18,3,1,65
183372,4/16/2019 10:20,63,1,29
178364,4/16/2019 10:21,44,1,13
177746,4/16/2019 10:22,7,1,18
185765,4/16/2019 10:23,69,1,99
181914,4/16/2019 10:25,21,1,98
180945,4/16/2019 10:27,1,1,80
177497,4/16/2019 10:30,6,1,6
188250,4/16/2019 10:31,55,1,97
189787,4/16/2019 10:33,91,1,28
177653,4/16/2019 10:34,33,1,3
178486,4/16/2019 10:36,8,1,14
191107,4/16/2019 10:37,90,1,28
184214,4/16/2019 10:37,89,1,83
178984,4/16/2019 10:37,22,1,26
181758,4/16/2019 10:39,62,1,66
186486,4/16/2019 10:42,35,1,92
184761,4/16/2019 10:43,8,1,19
181499,4/16/2019 10:43,78,1,24
186030,4/16/2019 10:44,13,1,45
192353,4/16/2019 10:45,60,1,49
193203,4/16/2019 10:46,3,1,67
187107,4/16/2019 10:51,45,1,72
179967,4/16/2019 10:51,90,1,34
188730,4/16/2019 10:53,45,1,91
189293,4/16/2019 10:53,69,1,52
191873,4/16/2019 10:57,91,1,77
191075,4/16/2019 11:00,86,1,39
192134,4/16/2019 11:00,14,1,27
190600,4/16/2019 11:01,37,1,36
181250,4/16/2019 11:03,83,1,77
178489,4/16/2019 11:03,15,1,91
182118,4/16/2019 11:04,22,2,91
179522,4/16/2019 11:05,33,1,88
180813,4/16/2019 11:06,10,1,29
183387,4/16/2019 11:07,54,1,55
176679,4/16/2019 11:12,71,1,95
179769,4/16/2019 11:12,45,1,29
191640,4/16/2019 11:12,77,1,94
184184,4/16/2019 11:14,99,1,91
177192,4/16/2019 11:14,43,1,79
186250,4/16/2019 11:14,52,1,72
193440,4/16/2019 11:16,83,1,20
182795,4/16/2019 11:18,77,1,58
185293,4/16/2019 11:19,89,1,29
193782,4/16/2019 11:23,18,1,63
193182,4/16/2019 11:24,98,1,63
190331,4/16/2019 11:24,75,1,23
178467,4/16/2019 11:27,86,1,69
184747,4/16/2019 11:28,24,1,5
193314,4/16/2019 11:29,12,1,66
188542,4/16/2019 11:30,87,1,21
193048,4/16/2019 11:31,96,1,25
179470,4/16/2019 11:31,22,2,71
177756,4/16/2019 11:33,79,1,82
180538,4/16/2019 11:35,60,1,79
191768,4/16/2019 11:36,57,1,10
183391,4/16/2019 11:37,99,1,70
181791,4/16/2019 11:38,9,1,96
182251,4/16/2019 11:39,91,1,28
182794,4/16/2019 11:39,28,2,20
179852,4/16/2019 11:42,29,1,94
193306,4/16/2019 11:43,52,1,18
185864,4/16/2019 11:47,53,1,18
186554,4/16/2019 11:48,36,1,79
177924,4/16/2019 11:49,34,1,48
187268,4/16/2019 11:49,81,1,30
177133,4/16/2019 11:54,54,1,71
191279,4/16/2019 11:55,29,2,42
180081,4/16/2019 11:57,76,1,94
178484,4/16/2019 11:58,47,1,84
183492,4/16/2019 12:03,3,3,99
182196,4/16/2019 12:08,67,1,9
182642,4/16/2019 12:11,94,1,46
189961,4/16/2019 12:15,35,1,89
182927,4/16/2019 12:15,63,1,15
188989,4/16/2019 12:16,99,1,16
180603,4/16/2019 12:24,91,1,39
183871,4/16/2019 12:24,93,1,97
191874,4/16/2019 12:27,46,1,86
181833,4/16/2019 12:28,72,1,60
190381,4/16/2019 12:29,29,2,29
178397,4/16/2019 12:32,26,1,31
191134,4/16/2019 12:33,46,2,64
180931,4/16/2019 12:34,38,1,2
193774,4/16/2019 12:35,65,1,4
186984,4/16/2019 12:36,41,1,90
183541,4/16/2019 12:37,80,1,52
178979,4/16/2019 12:37,73,1,6
192684,4/16/2019 12:37,13,4,66
180505,4/16/2019 12:38,15,1,67
190256,4/16/2019 12:40,83,1,53
183555,4/16/2019 12:41,26,1,100
188135,4/16/2019 12:43,94,1,57
187105,4/16/2019 12:43,87,1,11
185985,4/16/2019 12:43,99,1,22
192006,4/16/2019 12:44,20,1,72
184176,4/16/2019 12:47,24,1,60
190975,4/16/2019 12:51,84,2,69
179445,4/16/2019 12:55,9,1,49
183470,4/16/2019 12:55,79,1,18
177134,4/16/2019 12:58,75,1,17
187400,4/16/2019 12:59,66,1,33
183021,4/16/2019 13:01,18,1,52
188889,4/16/2019 13:03,41,1,65
181622,4/16/2019 13:06,48,1,78
184493,4/16/2019 13:07,2,1,56
192240,4/16/2019 13:07,47,1,63
185994,4/16/2019 13:08,32,1,97
188888,4/16/2019 13:08,48,1,65
182600,4/16/2019 13:08,81,1,43
183644,4/16/2019 13:09,28,1,40
180617,4/16/2019 13:11,14,1,3
185696,4/16/2019 13:16,95,1,54
178552,4/16/2019 13:16,52,1,68
181867,4/16/2019 13:16,57,1,100
180095,4/16/2019 13:24,74,1,80
191673,4/16/2019 13:25,93,1,89
176858,4/16/2019 13:25,62,1,80
188044,4/16/2019 13:27,99,1,60
179117,4/16/2019 13:29,74,2,44
183226,4/16/2019 13:29,36,1,34
191582,4/16/2019 13:29,38,1,50
188907,4/16/2019 13:29,15,2,53
194060,4/16/2019 13:30,41,1,97
184145,4/16/2019 13:33,101,1,29
192048,4/16/2019 13:33,82,1,45
184145,4/16/2019 13:33,31,1,21
177898,4/16/2019 13:38,88,1,45
191805,4/16/2019 13:38,64,2,94
188918,4/16/2019 13:39,67,1,43
186063,4/16/2019 13:40,46,1,48
180312,4/16/2019 13:41,65,1,33
184157,4/16/2019 13:42,89,1,56
184157,4/16/2019 13:42,67,2,66
183219,4/16/2019 13:44,73,1,70
184885,4/16/2019 13:48,30,1,32
190897,4/16/2019 13:50,39,1,9
184332,4/16/2019 13:51,32,1,33
188292,4/16/2019 13:54,51,1,42
187659,4/16/2019 13:55,9,1,20
179687,4/16/2019 13:56,32,1,50
189842,4/16/2019 13:56,4,1,42
189842,4/16/2019 13:56,72,1,85
192487,4/16/2019 13:56,78,1,46
191803,4/16/2019 13:57,80,1,59
177765,4/16/2019 13:57,3,2,42
184642,4/16/2019 13:59,9,1,5
179321,4/16/2019 14:01,97,1,34
191435,4/16/2019 14:01,2,1,93
184313,4/16/2019 14:04,33,1,85
185470,4/16/2019 14:05,66,1,69
192849,4/16/2019 14:05,52,2,50
187331,4/16/2019 14:05,69,1,31
192563,4/16/2019 14:05,20,1,2
191411,4/16/2019 14:07,72,1,65
186740,4/16/2019 14:08,10,1,83
181520,4/16/2019 14:10,68,1,98
191704,4/16/2019 14:10,72,1,41
193401,4/16/2019 14:11,55,2,4
191046,4/16/2019 14:11,62,1,35
192094,4/16/2019 14:22,89,1,75
193025,4/16/2019 14:24,13,1,17
179942,4/16/2019 14:24,36,1,44
181397,4/16/2019 14:25,1,1,25
184341,4/16/2019 14:30,26,1,72
187726,4/16/2019 14:30,55,1,67
187931,4/16/2019 14:31,25,1,31
190196,4/16/2019 14:35,69,1,99
190196,4/16/2019 14:35,33,1,83
183859,4/16/2019 14:35,65,2,5
184766,4/16/2019 14:36,83,1,7
188162,4/16/2019 14:38,95,1,15
177441,4/16/2019 14:38,57,1,66
188785,4/16/2019 14:38,98,1,4
177441,4/16/2019 14:38,16,1,98
193262,4/16/2019 14:39,100,1,42
191288,4/16/2019 14:42,85,1,9
182995,4/16/2019 14:45,2,1,88
190161,4/16/2019 14:47,84,1,85
183383,4/16/2019 14:47,76,1,62
183383,4/16/2019 14:47,45,1,54
192775,4/16/2019 14:47,34,1,18
190161,4/16/2019 14:47,85,1,57
180705,4/16/2019 14:49,76,1,54
190475,4/16/2019 14:50,23,1,81
180067,4/16/2019 14:52,26,1,94
192825,4/16/2019 14:55,90,1,51
190102,4/16/2019 14:56,57,1,99
192770,4/16/2019 14:58,62,1,6
185182,4/16/2019 15:03,23,1,24
191894,4/16/2019 15:03,96,1,20
183317,4/16/2019 15:04,82,1,35
182566,4/16/2019 15:06,101,1,75
191868,4/16/2019 15:08,32,1,54
187125,4/16/2019 15:08,82,1,74
186267,4/16/2019 15:12,49,2,95
176961,4/16/2019 15:13,12,1,9
179778,4/16/2019 15:15,3,1,73
179809,4/16/2019 15:16,53,1,18
179957,4/16/2019 15:16,49,1,34
182428,4/16/2019 15:18,64,1,40
182428,4/16/2019 15:18,49,1,93
186565,4/16/2019 15:20,18,1,69
192520,4/16/2019 15:20,45,1,66
193392,4/16/2019 15:22,41,1,82
192936,4/16/2019 15:23,7,1,54
180222,4/16/2019 15:26,9,1,37
183208,4/16/2019 15:26,16,1,49
185483,4/16/2019 15:27,4,1,65
185483,4/16/2019 15:27,91,1,2
178837,4/16/2019 15:30,80,1,25
183726,4/16/2019 15:31,46,1,37
183726,4/16/2019 15:31,56,1,27
183240,4/16/2019 15:32,70,1,80
178879,4/16/2019 15:33,33,1,7
178362,4/16/2019 15:34,52,1,11
178935,4/16/2019 15:35,70,1,68
192472,4/16/2019 15:36,46,1,91
187923,4/16/2019 15:41,69,1,85
190448,4/16/2019 15:44,50,1,17
182479,4/16/2019 15:44,61,1,59
190713,4/16/2019 15:45,81,1,97
193313,4/16/2019 15:46,3,1,72
183946,4/16/2019 15:48,79,1,39
184612,4/16/2019 15:49,58,1,80
193131,4/16/2019 15:50,84,1,46
189533,4/16/2019 15:53,97,1,61
182829,4/16/2019 15:54,9,1,12
183885,4/16/2019 15:54,73,1,39
180327,4/16/2019 15:55,69,1,71
180516,4/16/2019 15:57,97,1,52
187687,4/16/2019 16:00,77,1,22
185991,4/16/2019 16:03,48,1,32
179339,4/16/2019 16:04,5,1,46
178554,4/16/2019 16:08,35,1,95
179737,4/16/2019 16:10,10,1,87
190970,4/16/2019 16:11,30,1,63
191171,4/16/2019 16:11,1,1,87
182250,4/16/2019 16:14,85,1,23
178766,4/16/2019 16:15,64,1,43
191549,4/16/2019 16:17,17,1,8
180812,4/16/2019 16:18,96,1,40
187406,4/16/2019 16:22,34,2,75
187426,4/16/2019 16:27,44,1,74
188975,4/16/2019 16:30,54,1,23
191264,4/16/2019 16:31,33,2,10
178099,4/16/2019 16:31,90,2,65
179481,4/16/2019 16:33,34,1,62
191987,4/16/2019 16:34,83,1,6
179161,4/16/2019 16:35,84,1,64
177545,4/16/2019 16:36,74,1,25
184505,4/16/2019 16:39,57,2,30
186691,4/16/2019 16:46,74,2,28
187803,4/16/2019 16:46,46,1,66
186339,4/16/2019 16:47,24,1,17
192662,4/16/2019 16:48,61,1,62
193146,4/16/2019 16:51,81,2,19
187460,4/16/2019 16:52,54,1,34
186876,4/16/2019 16:52,100,1,34
179137,4/16/2019 16:53,32,1,94
183791,4/16/2019 16:54,43,1,34
181147,4/16/2019 16:56,81,2,77
181921,4/16/2019 16:59,75,1,69
191849,4/16/2019 17:00,60,1,20
179598,4/16/2019 17:06,8,1,89
187580,4/16/2019 17:08,30,1,78
182970,4/16/2019 17:10,12,1,44
176660,4/16/2019 17:10,24,1,17
182715,4/16/2019 17:10,51,1,70
184657,4/16/2019 17:14,40,1,94
177582,4/16/2019 17:19,77,1,31
177582,4/16/2019 17:19,69,1,57
186338,4/16/2019 17:23,93,1,25
179913,4/16/2019 17:25,72,1,92
180258,4/16/2019 17:25,23,1,74
179209,4/16/2019 17:27,6,1,78
179250,4/16/2019 17:33,68,1,80
180325,4/16/2019 17:33,32,1,37
183134,4/16/2019 17:36,2,1,98
184168,4/16/2019 17:37,88,1,39
191222,4/16/2019 17:42,18,1,54
190015,4/16/2019 17:43,57,1,16
181792,4/16/2019 17:47,93,1,35
180110,4/16/2019 17:52,54,1,57
182750,4/16/2019 17:55,63,1,15
179897,4/16/2019 17:57,34,1,4
191280,4/16/2019 17:57,78,1,46
192448,4/16/2019 17:59,91,2,41
192425,4/16/2019 18:00,23,4,68
190386,4/16/2019 18:01,92,1,82
192707,4/16/2019 18:02,77,1,56
189172,4/16/2019 18:03,21,1,83
185364,4/16/2019 18:04,15,1,92
185364,4/16/2019 18:04,4,1,55
193250,4/16/2019 18:07,4,1,37
181615,4/16/2019 18:10,35,1,16
181703,4/16/2019 18:11,68,1,5
189704,4/16/2019 18:12,53,1,80
180951,4/16/2019 18:13,61,2,27
183599,4/16/2019 18:17,15,1,79
186920,4/16/2019 18:20,53,1,13
177745,4/16/2019 18:21,20,1,13
182030,4/16/2019 18:24,68,1,75
187422,4/16/2019 18:26,27,1,98
185868,4/16/2019 18:26,78,1,87
185868,4/16/2019 18:26,77,1,49
183009,4/16/2019 18:30,32,1,54
192377,4/16/2019 18:30,2,1,58
189689,4/16/2019 18:30,86,1,64
182818,4/16/2019 18:33,90,1,56
193748,4/16/2019 18:33,74,1,35
180977,4/16/2019 18:34,93,1,18
192467,4/16/2019 18:35,66,1,3
188165,4/16/2019 18:36,100,1,6
193984,4/16/2019 18:37,23,1,4
176619,4/16/2019 18:37,9,1,11
183283,4/16/2019 18:38,60,1,16
181636,4/16/2019 18:38,21,1,8
189766,4/16/2019 18:43,92,1,38
178529,4/16/2019 18:44,32,2,37
193684,4/16/2019 18:45,94,1,44
189029,4/16/2019 18:45,68,1,60
181344,4/16/2019 18:46,75,1,59
190273,4/16/2019 18:46,86,1,70
193280,4/16/2019 18:47,75,1,87
187513,4/16/2019 18:48,55,1,19
192388,4/16/2019 18:49,93,1,90
179679,4/16/2019 18:50,44,1,89
186434,4/16/2019 18:50,85,1,86
177802,4/16/2019 18:51,96,1,6
178332,4/16/2019 18:55,83,1,29
184938,4/16/2019 19:05,47,1,19
183100,4/16/2019 19:06,89,1,82
188332,4/16/2019 19:08,80,1,74
188332,4/16/2019 19:08,25,1,56
187225,4/16/2019 19:11,85,1,56
188055,4/16/2019 19:11,21,1,22
181400,4/16/2019 19:13,96,1,63
179407,4/16/2019 19:13,13,1,81
186450,4/16/2019 19:14,60,1,46
188927,4/16/2019 19:16,91,1,67
185060,4/16/2019 19:16,100,1,100
190096,4/16/2019 19:16,7,2,47
193897,4/16/2019 19:19,34,1,4
177269,4/16/2019 19:22,62,1,65
189022,4/16/2019 19:22,42,1,68
177930,4/16/2019 19:23,34,1,41
176569,4/16/2019 19:23,29,1,98
186134,4/16/2019 19:24,10,1,38
189321,4/16/2019 19:26,62,3,82
193904,4/16/2019 19:30,48,1,72
180524,4/16/2019 19:30,63,1,77
178515,4/16/2019 19:31,55,1,10
183032,4/16/2019 19:31,2,1,8
180484,4/16/2019 19:31,12,1,84
188141,4/16/2019 19:32,17,1,96
191959,4/16/2019 19:32,90,1,87
177117,4/16/2019 19:34,26,1,6
177117,4/16/2019 19:34,84,1,66
184944,4/16/2019 19:37,9,1,93
179330,4/16/2019 19:44,49,1,36
186114,4/16/2019 19:45,1,1,60
188855,4/16/2019 19:47,70,2,8
191944,4/16/2019 19:48,73,1,13
184173,4/16/2019 19:49,49,1,48
185161,4/16/2019 19:50,49,1,90
180165,4/16/2019 19:51,27,1,82
192018,4/16/2019 19:52,35,1,26
176764,4/16/2019 19:52,79,1,36
184242,4/16/2019 19:52,47,2,4
188463,4/16/2019 19:52,98,1,76
182595,4/16/2019 19:53,58,1,34
182866,4/16/2019 19:54,6,1,71
183773,4/16/2019 19:54,33,1,15
187399,4/16/2019 19:59,51,1,79
177280,4/16/2019 20:02,18,1,74
189972,4/16/2019 20:05,71,1,12
179044,4/16/2019 20:06,81,1,77
193906,4/16/2019 20:06,98,1,98
189718,4/16/2019 20:08,91,1,96
184586,4/16/2019 20:10,86,1,47
187202,4/16/2019 20:15,21,1,17
188862,4/16/2019 20:16,84,1,14
188533,4/16/2019 20:17,40,1,96
188533,4/16/2019 20:17,59,1,20
188533,4/16/2019 20:17,81,1,8
191519,4/16/2019 20:18,87,1,2
189251,4/16/2019 20:19,47,1,58
189079,4/16/2019 20:21,2,1,88
192307,4/16/2019 20:27,67,1,24
185472,4/16/2019 20:27,4,1,71
184159,4/16/2019 20:28,26,1,18
179916,4/16/2019 20:33,39,1,31
178250,4/16/2019 20:34,33,1,30
190032,4/16/2019 20:37,10,1,46
189411,4/16/2019 20:41,59,1,22
181478,4/16/2019 20:42,69,1,9
192073,4/16/2019 20:44,101,1,43
187567,4/16/2019 20:44,97,3,31
178904,4/16/2019 20:44,11,1,23
179157,4/16/2019 20:50,23,1,92
183777,4/16/2019 20:50,46,2,93
180216,4/16/2019 20:51,20,1,79
190849,4/16/2019 20:51,80,1,65
192962,4/16/2019 20:51,90,1,34
183034,4/16/2019 20:52,34,1,19
187696,4/16/2019 20:52,5,1,86
183034,4/16/2019 20:52,36,1,94
185127,4/16/2019 20:53,72,1,57
183995,4/16/2019 20:53,46,1,35
188026,4/16/2019 20:54,63,1,78
188026,4/16/2019 20:54,78,1,95
185745,4/16/2019 20:55,30,1,50
186595,4/16/2019 20:56,68,1,18
177453,4/16/2019 21:05,30,1,26
191567,4/16/2019 21:06,40,1,2
177828,4/16/2019 21:08,62,3,81
188370,4/16/2019 21:09,72,1,95
191989,4/16/2019 21:15,33,1,9
177127,4/16/2019 21:15,46,1,92
187729,4/16/2019 21:16,69,1,41
189404,4/16/2019 21:17,79,1,90
187335,4/16/2019 21:18,78,1,100
178437,4/16/2019 21:26,49,1,98
180771,4/16/2019 21:28,56,1,21
178727,4/16/2019 21:28,14,1,67
190150,4/16/2019 21:35,73,1,9
191949,4/16/2019 21:37,20,1,54
181937,4/16/2019 21:37,95,1,93
185193,4/16/2019 21:38,65,1,62
185193,4/16/2019 21:38,79,1,69
190521,4/16/2019 21:43,84,1,83
193797,4/16/2019 21:46,30,1,41
179428,4/16/2019 21:46,28,1,56
178517,4/16/2019 21:46,76,1,96
181325,4/16/2019 21:48,57,1,27
178810,4/16/2019 21:51,101,3,88
189643,4/16/2019 21:51,15,1,33
187491,4/16/2019 21:54,46,1,4
189402,4/16/2019 21:56,94,1,2
192109,4/16/2019 21:56,68,1,50
186907,4/16/2019 21:59,45,1,70
180254,4/16/2019 22:04,58,1,12
186491,4/16/2019 22:06,20,1,4
193712,4/16/2019 22:09,54,1,32
179718,4/16/2019 22:12,73,1,26
192812,4/16/2019 22:15,9,2,98
182043,4/16/2019 22:16,79,1,69
182043,4/16/2019 22:16,13,1,6
183841,4/16/2019 22:20,7,1,14
191976,4/16/2019 22:21,38,1,43
185824,4/16/2019 22:21,20,1,73
181895,4/16/2019 22:22,63,1,9
179472,4/16/2019 22:28,59,1,51
183539,4/16/2019 22:30,5,1,1
177020,4/16/2019 22:31,20,1,81
193662,4/16/2019 22:33,70,1,8
184070,4/16/2019 22:40,75,1,52
193170,4/16/2019 22:40,1,1,12
189971,4/16/2019 22:44,78,1,80
181996,4/16/2019 22:46,27,1,60
180967,4/16/2019 22:47,31,1,46
185471,4/16/2019 22:48,39,1,54
178425,4/16/2019 22:51,79,1,35
190472,4/16/2019 22:54,93,1,82
181753,4/16/2019 22:56,82,2,5
193342,4/16/2019 22:57,98,2,22
182216,4/16/2019 22:58,77,1,23
193610,4/16/2019 22:59,75,1,68
181254,4/16/2019 22:59,62,1,64
192507,4/16/2019 23:01,36,1,94
178105,4/16/2019 23:05,55,1,5
187051,4/16/2019 23:17,55,1,54
181543,4/16/2019 23:17,24,1,2
179243,4/16/2019 23:20,3,2,65
182688,4/16/2019 23:22,25,1,32
193467,4/16/2019 23:24,7,1,30
177261,4/16/2019 23:25,55,1,50
185584,4/16/2019 23:28,39,1,24
178681,4/16/2019 23:29,90,1,75
190304,4/16/2019 23:32,62,4,23
187066,4/16/2019 23:33,79,2,11
189299,4/16/2019 23:35,11,1,45
193036,4/16/2019 23:37,62,1,67
179615,4/16/2019 23:41,49,1,30
186325,4/16/2019 23:43,100,2,51
180084,4/16/2019 23:44,88,1,47
178067,4/16/2019 23:48,5,1,3
187766,4/16/2019 23:49,21,1,77
179985,4/16/2019 23:50,62,1,41
182719,4/16/2019 23:51,14,1,49
176735,4/16/2019 23:52,97,1,77
192037,4/16/2019 23:53,77,1,65
192012,4/16/2019 23:58,41,1,65
189558,4/17/2019 0:04,93,1,68
183311,4/17/2019 0:06,96,1,52
192771,4/17/2019 0:08,26,1,35
189203,4/17/2019 0:14,25,1,46
190467,4/17/2019 0:14,9,1,9
181164,4/17/2019 0:15,71,1,94
180309,4/17/2019 0:16,77,1,7
187759,4/17/2019 0:22,22,1,21
181526,4/17/2019 0:23,84,1,13
181569,4/17/2019 0:26,87,1,41
179731,4/17/2019 0:28,99,1,74
186775,4/17/2019 0:41,93,4,8
178255,4/17/2019 0:44,53,1,91
176684,4/17/2019 0:51,40,1,40
194024,4/17/2019 0:57,21,2,1
189123,4/17/2019 0:58,58,1,35
188400,4/17/2019 1:13,73,1,41
183443,4/17/2019 1:19,3,3,80
179074,4/17/2019 1:36,84,1,1
178075,4/17/2019 2:20,73,1,4
182631,4/17/2019 2:28,68,2,76
192304,4/17/2019 2:36,10,2,51
179455,4/17/2019 3:50,89,1,51
182997,4/17/2019 4:10,56,1,35
193308,4/17/2019 4:35,58,1,53
178094,4/17/2019 4:39,72,1,88
186027,4/17/2019 5:15,23,1,77
187588,4/17/2019 5:29,2,3,45
186394,4/17/2019 5:30,30,1,33
178080,4/17/2019 5:42,10,1,26
190875,4/17/2019 5:43,97,1,81
183130,4/17/2019 5:45,100,1,80
182609,4/17/2019 5:54,71,1,80
184483,4/17/2019 5:58,10,1,55
184305,4/17/2019 5:59,78,1,75
193818,4/17/2019 6:01,76,1,19
193074,4/17/2019 6:01,67,1,96
184023,4/17/2019 6:11,23,1,70
182646,4/17/2019 6:14,71,1,77
187067,4/17/2019 6:17,83,1,64
181611,4/17/2019 6:42,40,1,46
187654,4/17/2019 6:49,39,1,5
181090,4/17/2019 6:51,40,2,59
180616,4/17/2019 6:54,70,1,66
186571,4/17/2019 7:08,8,1,9
180349,4/17/2019 7:13,54,1,55
186774,4/17/2019 7:16,44,1,36
190666,4/17/2019 7:20,25,1,75
190098,4/17/2019 7:28,29,2,87
190667,4/17/2019 7:31,85,1,17
192516,4/17/2019 7:34,66,1,37
191368,4/17/2019 7:38,96,1,61
191368,4/17/2019 7:38,57,1,14
191198,4/17/2019 7:40,74,1,89
184120,4/17/2019 7:40,88,1,58
185365,4/17/2019 7:41,90,1,34
177014,4/17/2019 7:41,32,1,70
181053,4/17/2019 7:52,61,2,76
185313,4/17/2019 7:54,53,1,19
180990,4/17/2019 7:56,41,1,16
187937,4/17/2019 8:00,48,2,8
190933,4/17/2019 8:03,24,1,3
184991,4/17/2019 8:07,77,1,48
180869,4/17/2019 8:13,20,1,100
187589,4/17/2019 8:13,17,1,70
181504,4/17/2019 8:15,62,1,13
193763,4/17/2019 8:15,31,1,67
182772,4/17/2019 8:18,49,1,33
181625,4/17/2019 8:19,26,1,71
183910,4/17/2019 8:22,45,1,98
177349,4/17/2019 8:26,35,1,42
176730,4/17/2019 8:27,6,1,85
177273,4/17/2019 8:29,80,1,53
186752,4/17/2019 8:31,64,1,83
189721,4/17/2019 8:32,68,1,72
188127,4/17/2019 8:32,64,1,33
188431,4/17/2019 8:33,26,1,39
179467,4/17/2019 8:33,34,1,82
182371,4/17/2019 8:34,58,1,76
193267,4/17/2019 8:37,52,2,78
186707,4/17/2019 8:45,64,1,26
188847,4/17/2019 8:50,37,1,16
183576,4/17/2019 8:52,70,1,63
185811,4/17/2019 8:54,31,1,68
185240,4/17/2019 8:56,55,1,43
187517,4/17/2019 8:58,38,1,11
183732,4/17/2019 8:58,1,1,56
188171,4/17/2019 8:59,62,3,77
191058,4/17/2019 9:02,84,1,3
190509,4/17/2019 9:05,45,1,100
179747,4/17/2019 9:07,68,1,42
192517,4/17/2019 9:07,82,1,13
185680,4/17/2019 9:13,21,2,27
184952,4/17/2019 9:13,66,1,31
187666,4/17/2019 9:14,66,1,69
187587,4/17/2019 9:14,100,1,79
192763,4/17/2019 9:17,74,1,71
180533,4/17/2019 9:17,39,1,30
190758,4/17/2019 9:17,64,1,69
189290,4/17/2019 9:18,30,1,2
187474,4/17/2019 9:20,98,1,1
178229,4/17/2019 9:22,37,1,60
182813,4/17/2019 9:23,100,1,63
193356,4/17/2019 9:23,97,1,29
181094,4/17/2019 9:24,10,1,22
191080,4/17/2019 9:24,29,1,69
190898,4/17/2019 9:25,34,2,40
182740,4/17/2019 9:26,73,1,9
181591,4/17/2019 9:28,73,1,24
188443,4/17/2019 9:32,47,1,65
183337,4/17/2019 9:32,83,1,99
189771,4/17/2019 9:35,48,1,38
188245,4/17/2019 9:36,63,1,92
191763,4/17/2019 9:38,11,3,7
187831,4/17/2019 9:40,21,1,14
187720,4/17/2019 9:45,31,1,70
183493,4/17/2019 9:47,11,1,40
181126,4/17/2019 9:49,86,1,97
182023,4/17/2019 9:49,76,2,81
177001,4/17/2019 9:49,90,1,5
179746,4/17/2019 9:52,12,1,17
176742,4/17/2019 9:54,74,1,90
180439,4/17/2019 9:55,85,1,68
176704,4/17/2019 10:00,70,2,8
176703,4/17/2019 10:00,74,1,51
178212,4/17/2019 10:03,48,1,21
176637,4/17/2019 10:03,38,1,67
180144,4/17/2019 10:05,100,1,13
184853,4/17/2019 10:07,93,1,43
184853,4/17/2019 10:07,31,1,95
186272,4/17/2019 10:07,82,1,43
188078,4/17/2019 10:07,11,1,39
193929,4/17/2019 10:07,80,1,61
180250,4/17/2019 10:07,76,1,16
